Doreen Toben VERIZON COMMUNICATIONS INC,Doreen Toben,VERIZON COMMUNICATIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Killian VERIZON COMMUNICATIONS INC,John Killian,VERIZON COMMUNICATIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francis Shammo VERIZON COMMUNICATIONS INC,Francis Shammo,VERIZON COMMUNICATIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchell Rosen BELL INDUSTRIES INC,Mitchell Rosen,BELL INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Thimjon BELL INDUSTRIES INC,Kevin Thimjon,BELL INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Williamson BELO CORP  -SER A COM,Dennis Williamson,BELO CORP  -SER A COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carey Hendrickson BELO CORP  -SER A COM,Carey Hendrickson,BELO CORP  -SER A COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gene Wulf BEMIS CO INC,Gene Wulf,BEMIS CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Ullem BEMIS CO INC,Scott Ullem,BEMIS CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerry Krempa BEMIS CO INC,Jerry Krempa,BEMIS CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Clauer BEMIS CO INC,Michael Clauer,BEMIS CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Hamburg BERKSHIRE HATHAWAY,Marc Hamburg,BERKSHIRE HATHAWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darren Jackson BEST BUY CO INC,Darren Jackson,BEST BUY CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Muehlbauer BEST BUY CO INC,James Muehlbauer,BEST BUY CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sharon McCollam BEST BUY CO INC,Sharon McCollam,BEST BUY CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corie Barry BEST BUY CO INC,Corie Barry,BEST BUY CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christine Tsingos BIO-RAD LABORATORIES INC,Christine Tsingos,BIO-RAD LABORATORIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Hayden SAVIENT PHARMACEUTICALS INC,Brian Hayden,SAVIENT PHARMACEUTICALS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Gionco SAVIENT PHARMACEUTICALS INC,David Gionco,SAVIENT PHARMACEUTICALS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louis Ferrari SAVIENT PHARMACEUTICALS INC,Louis Ferrari,SAVIENT PHARMACEUTICALS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Richardson BIOMET INC,J. Richardson,BIOMET INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Florin BIOMET INC,Daniel Florin,BIOMET INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Mangan BLACK & DECKER CORP,Michael Mangan,BLACK & DECKER CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Reeves BLACK & DECKER CORP,Stephen Reeves,BLACK & DECKER CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Thies BLACK HILLS CORP,Mark Thies,BLACK HILLS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Cleberg BLACK HILLS CORP,Anthony Cleberg,BLACK HILLS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Kinzley BLACK HILLS CORP,Richard Kinzley,BLACK HILLS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Trubeck BLOCK H & R INC,William Trubeck,BLOCK H & R INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becky Shulman BLOCK H & R INC,Becky Shulman,BLOCK H & R INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Brown BLOCK H & R INC,Jeffrey Brown,BLOCK H & R INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory Macfarlane BLOCK H & R INC,Gregory Macfarlane,BLOCK H & R INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Swent ENSCO PLC,James Swent,ENSCO PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Baksht ENSCO PLC,Jonathan Baksht,ENSCO PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvin Jenness BLOUNT INTL INC,Calvin Jenness,BLOUNT INTL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donald Radkoski BOB EVANS FARMS,Donald Radkoski,BOB EVANS FARMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tod Spornhauer BOB EVANS FARMS,Tod Spornhauer,BOB EVANS FARMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul DeSantis BOB EVANS FARMS,Paul DeSantis,BOB EVANS FARMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Hood BOB EVANS FARMS,Mark Hood,BOB EVANS FARMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Bell BOEING CO,James Bell,BOEING CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory Smith BOEING CO,Gregory Smith,BOEING CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don Civgin OFFICEMAX INC,Don Civgin,OFFICEMAX INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Besanko OFFICEMAX INC,Bruce Besanko,OFFICEMAX INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M. Waddell ROBERT HALF INTL INC,M. Waddell,ROBERT HALF INTL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Carter HEXION INC,William Carter,HEXION INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Knight HEXION INC,George Knight,HEXION INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Judge NSTAR,James Judge,NSTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Harvey RESOLUTE FOREST PRODUCTS INC,William Harvey,RESOLUTE FOREST PRODUCTS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jo-Ann Longworth RESOLUTE FOREST PRODUCTS INC,Jo-Ann Longworth,RESOLUTE FOREST PRODUCTS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Walker BOWNE & CO INC,John Walker,BOWNE & CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Mathieson BRADY CORP,David Mathieson,BRADY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Felmer BRADY CORP,Thomas Felmer,BRADY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Pearce BRADY CORP,Aaron Pearce,BRADY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Brenn BRIGGS & STRATTON,James Brenn,BRIGGS & STRATTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Rodgers BRIGGS & STRATTON,David Rodgers,BRIGGS & STRATTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Schwertfeger BRIGGS & STRATTON,Mark Schwertfeger,BRIGGS & STRATTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew J. BRISTOL-MYERS SQUIBB CO,Andrew J.,BRISTOL-MYERS SQUIBB CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raoul Sidney BRISTOL-MYERS SQUIBB CO,Raoul Sidney,BRISTOL-MYERS SQUIBB CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Bancroft BRISTOL-MYERS SQUIBB CO,Charles Bancroft,BRISTOL-MYERS SQUIBB CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phoebe Wood BROWN FORMAN CORP,Phoebe Wood,BROWN FORMAN CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donald Berg BROWN FORMAN CORP,Donald Berg,BROWN FORMAN CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jane Morreau BROWN FORMAN CORP,Jane Morreau,BROWN FORMAN CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russell Hammer CALERES INC,Russell Hammer,CALERES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenneth Hannah CALERES INC,Kenneth Hannah,CALERES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Leemputte BRUNSWICK CORP,Peter Leemputte,BRUNSWICK CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Hamilton BRUNSWICK CORP,Peter Hamilton,BRUNSWICK CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Metzger BRUNSWICK CORP,William Metzger,BRUNSWICK CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Grampa MATERION CORP,John Grampa,MATERION CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Kelley MATERION CORP,Joseph Kelley,MATERION CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Hund BURLINGTON NORTHERN SANTA FE,Thomas Hund,BURLINGTON NORTHERN SANTA FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C. Campbell MASTEC INC,C. Campbell,MASTEC INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Pita MASTEC INC,George Pita,MASTEC INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Janet Haugen UNISYS CORP,Janet Haugen,UNISYS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frank Cotroneo ACXIOM CORP,Frank Cotroneo,ACXIOM CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Wolf ACXIOM CORP,Christopher Wolf,ACXIOM CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur Kellam ACXIOM CORP,Arthur Kellam,ACXIOM CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren Jenson ACXIOM CORP,Warren Jenson,ACXIOM CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Hanelly C-COR INC,William Hanelly,C-COR INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Kerschner CDI CORP,Mark Kerschner,CDI CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Larney CDI CORP,Robert Larney,CDI CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Castleman CDI CORP,Michael Castleman,CDI CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Bell CIGNA CORP,Michael Bell,CIGNA CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annmarie Hagan CIGNA CORP,Annmarie Hagan,CIGNA CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas McCarthy CIGNA CORP,Thomas McCarthy,CIGNA CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Douglass CPI CORP,Gary Douglass,CPI CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dale Heins CPI CORP,Dale Heins,CPI CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D. Mense CNA FINANCIAL CORP,D. Mense,CNA FINANCIAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oscar Munoz CSX CORP,Oscar Munoz,CSX CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fredrik Eliasson CSX CORP,Fredrik Eliasson,CSX CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frank Lonegro CSX CORP,Frank Lonegro,CSX CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vinod Khilnani CTS CORP,Vinod Khilnani,CTS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Long CTS CORP,Matthew Long,CTS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donna Belusar CTS CORP,Donna Belusar,CTS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Kroll CTS CORP,Thomas Kroll,CTS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashish Agrawal CTS CORP,Ashish Agrawal,CTS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Mason CABOT CORP,Jonathan Mason,CABOT CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Cordeiro CABOT CORP,Eduardo Cordeiro,CABOT CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Mutryn CACI INTL INC  -CL A,Thomas Mutryn,CACI INTL INC  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Vitelle CALAMP CORP,Richard Vitelle,CALAMP CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garo Sarkissian CALAMP CORP,Garo Sarkissian,CALAMP CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Matson MUFG AMERICAS HOLDINGS CORP,David Matson,MUFG AMERICAS HOLDINGS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Kropelnicki CALIFORNIA WATER SERVICE GP,Martin Kropelnicki,CALIFORNIA WATER SERVICE GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Smegal CALIFORNIA WATER SERVICE GP,Thomas Smegal,CALIFORNIA WATER SERVICE GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Schiffner CAMPBELL SOUP CO,Robert Schiffner,CAMPBELL SOUP CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B. Owens CAMPBELL SOUP CO,B. Owens,CAMPBELL SOUP CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony DiSilvestro CAMPBELL SOUP CO,Anthony DiSilvestro,CAMPBELL SOUP CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Summer CONSTELLATION BRANDS  -CL A,Thomas Summer,CONSTELLATION BRANDS  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Ryder CONSTELLATION BRANDS  -CL A,Robert Ryder,CONSTELLATION BRANDS  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Klein CONSTELLATION BRANDS  -CL A,David Klein,CONSTELLATION BRANDS  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Henderson CARDINAL HEALTH INC,Jeffrey Henderson,CARDINAL HEALTH INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Kaufmann CARDINAL HEALTH INC,Michael Kaufmann,CARDINAL HEALTH INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carol Lowe CARLISLE COS INC,Carol Lowe,CARLISLE COS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Ford CARLISLE COS INC,Steven Ford,CARLISLE COS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Scott PROGRESS ENERGY INC,Peter Scott,PROGRESS ENERGY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Mulhern PROGRESS ENERGY INC,Mark Mulhern,PROGRESS ENERGY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Simons CARPENTER TECHNOLOGY CORP,Richard Simons,CARPENTER TECHNOLOGY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Ralph CARPENTER TECHNOLOGY CORP,K. Ralph,CARPENTER TECHNOLOGY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Thene CARPENTER TECHNOLOGY CORP,Tony Thene,CARPENTER TECHNOLOGY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damon Audia CARPENTER TECHNOLOGY CORP,Damon Audia,CARPENTER TECHNOLOGY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Anderson CASCADE CORP,Richard Anderson,CASCADE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Pointer CASCADE CORP,Joseph Pointer,CASCADE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Walljasper CASEYS GENERAL STORES INC,William Walljasper,CASEYS GENERAL STORES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence Boik CASTLE (A M) & CO,Lawrence Boik,CASTLE (A M) & CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Stephens CASTLE (A M) & CO,Scott Stephens,CASTLE (A M) & CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Anderson CASTLE (A M) & CO,Patrick Anderson,CASTLE (A M) & CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Tesoriero DOLE FOOD CO INC,Joseph Tesoriero,DOLE FOOD CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johan Linden DOLE FOOD CO INC,Johan Linden,DOLE FOOD CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Burritt CATERPILLAR INC,David Burritt,CATERPILLAR INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edward Rapp CATERPILLAR INC,Edward Rapp,CATERPILLAR INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradley Halverson CATERPILLAR INC,Bradley Halverson,CATERPILLAR INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Stoltz CATO CORP  -CL A,Thomas Stoltz,CATO CORP  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Howe CATO CORP  -CL A,John Howe,CATO CORP  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Urness CAVCO INDUSTRIES INC,Daniel Urness,CAVCO INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catherine Smith CENTEX CORP,Catherine Smith,CENTEX CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Hegel BBVA COMPASS BANCSHARES INC,Garrett Hegel,BBVA COMPASS BANCSHARES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Capone CH ENERGY GROUP INC,Christopher Capone,CH ENERGY GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kathleen Nolen CLECO CORP,Kathleen Nolen,CLECO CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. Davis CLECO CORP,R. Davis,CLECO CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darren Olagues CLECO CORP,Darren Olagues,CLECO CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Miller CLECO CORP,Thomas Miller,CLECO CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terry Taylor CLECO CORP,Terry Taylor,CLECO CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pamela Keefe CENTRAL VERMONT PUB SERV,Pamela Keefe,CENTRAL VERMONT PUB SERV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. Ewing CENTURYLINK INC,R. Ewing,CENTURYLINK INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerrold Pellizzon CERADYNE INC,Jerrold Pellizzon,CERADYNE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyllis Knight CHAMPION ENTERPRISES INC,Phyllis Knight,CHAMPION ENTERPRISES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Specter CHARMING SHOPPES INC,Eric Specter,CHARMING SHOPPES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Demilio MAGELLAN HEALTH INC,Mark Demilio,MAGELLAN HEALTH INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Rubin MAGELLAN HEALTH INC,Jonathan Rubin,MAGELLAN HEALTH INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Craig Sheldon CANTEL MEDICAL CORP,Craig Sheldon,CANTEL MEDICAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Clifford CANTEL MEDICAL CORP,Peter Clifford,CANTEL MEDICAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Long CHATTEM INC,Robert Long,CHATTEM INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W. Burns CHECKPOINT SYSTEMS INC,W. Burns,CHECKPOINT SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raymond Andrews CHECKPOINT SYSTEMS INC,Raymond Andrews,CHECKPOINT SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Richard CHECKPOINT SYSTEMS INC,Jeffrey Richard,CHECKPOINT SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Williams CHEMED CORP,David Williams,CHEMED CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Cavanagh JPMORGAN CHASE & CO,Michael Cavanagh,JPMORGAN CHASE & CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Douglas Braunstein JPMORGAN CHASE & CO,Douglas Braunstein,JPMORGAN CHASE & CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marianne Lake JPMORGAN CHASE & CO,Marianne Lake,JPMORGAN CHASE & CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joel Mostrom CHESAPEAKE CORP,Joel Mostrom,CHESAPEAKE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Crowe CHEVRON CORP,Stephen Crowe,CHEVRON CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patricia Yarrington CHEVRON CORP,Patricia Yarrington,CHEVRON CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Sonsteby BRINKER INTL INC,Charles Sonsteby,BRINKER INTL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guy Constant BRINKER INTL INC,Guy Constant,BRINKER INTL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Provost BRINKER INTL INC,Steve Provost,BRINKER INTL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marie Perry BRINKER INTL INC,Marie Perry,BRINKER INTL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Edwards BRINKER INTL INC,Thomas Edwards,BRINKER INTL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael OReilly CHUBB CORP,Michael OReilly,CHUBB CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Spiro CHUBB CORP,Richard Spiro,CHUBB CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Dierker CHURCH & DWIGHT INC,Richard Dierker,CHURCH & DWIGHT INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Anderson CHURCHILL DOWNS INC,Michael Anderson,CHURCHILL DOWNS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Mudd CHURCHILL DOWNS INC,William Mudd,CHURCHILL DOWNS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcia Dall CHURCHILL DOWNS INC,Marcia Dall,CHURCHILL DOWNS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Ross CINCINNATI BELL INC,Brian Ross,CINCINNATI BELL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Wojtaszek CINCINNATI BELL INC,Gary Wojtaszek,CINCINNATI BELL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kurt Freyberger CINCINNATI BELL INC,Kurt Freyberger,CINCINNATI BELL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leigh Fox CINCINNATI BELL INC,Leigh Fox,CINCINNATI BELL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ross Anderson MILACRON INC,Ross Anderson,MILACRON INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Foss CIRCUIT CITY STORES INC,Michael Foss,CIRCUIT CITY STORES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Gale CINTAS CORP,William Gale,CINTAS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Hansen CINTAS CORP,J. Hansen,CINTAS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Carey CITY NATIONAL CORP,Christopher Carey,CITY NATIONAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ira Kaplan CLAIRES STORES INC,Ira Kaplan,CLAIRES STORES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Brodin CLAIRES STORES INC,J. Brodin,CLAIRES STORES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Klein CLARCOR INC,Bruce Klein,CLARCOR INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Fallon CLARCOR INC,David Fallon,CLARCOR INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randall Mays IHEARTMEDIA INC,Randall Mays,IHEARTMEDIA INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Casey IHEARTMEDIA INC,Thomas Casey,IHEARTMEDIA INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Bressler IHEARTMEDIA INC,Richard Bressler,IHEARTMEDIA INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary Brlas CLIFFS NATURAL RESOURCES INC,Mary Brlas,CLIFFS NATURAL RESOURCES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrance Paradie CLIFFS NATURAL RESOURCES INC,Terrance Paradie,CLIFFS NATURAL RESOURCES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P. Tompkins CLIFFS NATURAL RESOURCES INC,P. Tompkins,CLIFFS NATURAL RESOURCES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Heinrich CLOROX CO/DE,Daniel Heinrich,CLOROX CO/DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Robb CLOROX CO/DE,Stephen Robb,CLOROX CO/DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colleen Zuhl ALL AMERICAN GROUP INC,Colleen Zuhl,ALL AMERICAN GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Westphal COCA-COLA BTLNG CONS,Steven Westphal,COCA-COLA BTLNG CONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
